ID,Country_name,Hotel_name,Rating,Site_Name,Review
2498,Switzerland,Hotel Royal Savoy Lausanne,4,Tripadvisor,"L'hôtel (chambres, espaces communes, bar, PDJ...) est à la hauteur de ses étoiles. 
Mais problème dans le service en chambre : avec un personnel qui ne parle pas ou peu français, très compliqué  voire impossible d'obtenir ce qu'on veut (ex: décaféiné pour la machine à café, un plaid...).
Hôtel à 50 mètres d'une station de métro, et l'hôtel vous fournit un pass illimité pour les transports en commun pour la durée de votre séjour"
2499,Switzerland,Hotel Royal Savoy Lausanne,5,Tripadvisor,"Hotel récemment rénové, facile d'accès, accueil et service impeccable , personnel au petit soin , 
parking , métro à deux pas , chambres confortables, spa et piscine compris dans le prix des chambres ainsi que le petit déjeuner que demander de plus....Rien !
"
2500,Switzerland,Hotel Royal Savoy Lausanne,5,Tripadvisor,Etablissement exceptionnel. Ancien bâtiment début 1900 avec beaucoup de charme et de classe. Emplacement idéal à deux pas de la station de métro. Superbe piscine intérieure-extérieure + Spa. personne à l’accueillant. Restaurant rooftop avec Skydome et vue sur le lac
2501,Switzerland,Hotel Royal Savoy Lausanne,5,Tripadvisor,"Super nice and friendly staff, very exceptional food and spa, clean room and good service, I would recommend it to any one who want to travel with any reason. It is very nice experience and you will never forget ."
2502,Switzerland,Hotel Royal Savoy Lausanne,5,Tripadvisor,"Great location with the Metro right across from the hotel for easy access to the town central.
The lake is only  1.5km walk away
The staff are super friendly and extremely helpful. Nice views from the rooms with private balcony 
Real  value for money 
Highly recommended "
2503,Switzerland,Hotel Royal Savoy Lausanne,5,Tripadvisor,"We stayed for three nights, it was a delightful experience on all counts. Our room, which I did not take photos of, was as per the website. Our room was in the old or original building. Having now stayed there, I believe there are additional rooms in the modern extension to the hotel. That's where the spa is, health centre and additional conference rooms. 

The breakfast was really yummy, CHF30. Everything you could possibly want for breakfast. 

The only thing that is a little odd about Switzerland, is their electrical power points/plugs. The standard European round, two-prong adapter doesn't work. However reception has adapters for your adapters! This wasn't unique to The Royal Savoy, we had the same problem in Geneva and Zurich."
2504,Switzerland,Hotel Royal Savoy Lausanne,5,Tripadvisor,"Bon accueil, réception au top, belle chambre et restauration du soir top.
Trop de monde au SPA au vu de la grandeur des bains, sauna etc, mais l accueil est très bien et l espace soins / massage est très bien.
Au petit déjeuner beaucoup beaucoup de monde mais serveurs efficaces."
2505,Switzerland,Hotel Splendide Royal,5,Google Reviews,"I had an absolutely splendid stay at Splendid Hotel Royal Lugano! From the moment I arrived, I was greeted with warmth and professionalism.
The spa exceeded my expectations in every way. It's a sanctuary of tranquility …"
2506,Switzerland,Hotel Splendide Royal,4,Google Reviews,"Stayed here for 2 nights in May as part of a group tour.

Our room was very big and facing the lake with a small balcony. I was very happy …"
2507,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Our room was a deluxe Palace Lakeview room. It was huge, 375 ft², beautifully appointed with a huge balcony overlooking the lake. Service was uniformly excellent, and the food was wonderful. The included breakfast was amazing. The hotel …"
2508,Switzerland,Hotel Splendide Royal,4,Google Reviews,"Get ready for a delightful surprise: your room costs $650, and although it initially lacked a coffee maker, you'll soon receive one. To be fair, when we inquired about it, we were informed that the back rooms don't come with coffee makers. However, they were kind enough to promptly send one to our room."
2509,Switzerland,Hotel Splendide Royal,5,Google Reviews,"My stay at the Hotel Splendide Royal Lugano was a delightful experience, thanks in large part to the exceptional service, particularly from Filippo Cerri. The lake view from my room was breathtaking, adding a special touch to the visit. The …"
2510,Switzerland,Hotel Splendide Royal,5,Google Reviews,"I stayed with my family for two nights at the hotel Splendide . The service was incredible. Specifically Giuseppe at the front desk. The rooms were immaculate and beautifully appointed. We used the pool and spa facilities which were modern, …"
2511,Switzerland,Hotel Splendide Royal,5,Google Reviews,My first and longest lasting impression of my stay here is the excellent staff and the service they provide. They're a real credit to the establishment. …
2512,Switzerland,Hotel Splendide Royal,5,Google Reviews,"One of the best hotels I’ve been to
Hotel Splendide Royal is one of the best hotels I’ve ever stayed at! I wish Now I am recommending it to EVERY ONE. The property has absolutely everything you …"
2513,Switzerland,Hotel Splendide Royal,5,Google Reviews,"We are thrilled with the service at this hotel. First of all everybody was very nice and polite. We had an issue with our room, Filomena (at reception desk) solved it right away with a smile. She went the extra mile. We were very much …"
2514,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Wonderful hotel, very kind staff who make you feel you are at home. Beautiful location right on Lugano lake . We visited this hotel around 10 times during the past 10 years. I highly recommend it."
2515,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Absolutely spectacular hotel. I showed up to the hotel to be greeted by one of the staff, who started to look up my reservation, only for me to find out that I had made an enormous error during booking. Nonetheless, he brought me to the …"
2516,Switzerland,Hotel Splendide Royal,5,Google Reviews,"I already been at the hotel 2 times til now and every time I felt so well. Beautiful historic hotel, the lobby very impressive, the bar has a big chandelier with a lake view. In the summer time we eat pizza at the roof top terace and in …"
2517,Switzerland,Hotel Splendide Royal,5,Google Reviews,"I had the perfect stay at the Hotel Splendide Royale. The concierge offered a complimentary shuttle pickup from the Lugano railway station where I was met by Pietro who was kind enough to assist me with my luggages. Then at the hotel, …"
2518,Switzerland,Hotel Splendide Royal,5,Google Reviews,"This to me is the finest old world hotel with modern technology in Europe. This was my most recent stay at this hotel, but probably not in twenty or thirty years. I took my 8 year old daughter on her first trip to Europe in July and August …"
2519,Switzerland,Hotel Splendide Royal,5,Google Reviews,"A wonderful hotel.   The staff are so personable.   You feel very welcome.   The rooms are large and well maintained.
The hotel is right across the street from lake Lugano"
2520,Switzerland,Hotel Splendide Royal,5,Google Reviews,We visit already 2 times just in summer. We had Filomena who welcome us at the reception and she explain us where to find everything. We had dinner at the Verand restaurant and the food was delicious. Breakfest had a large options to choose …
2521,Switzerland,Hotel Splendide Royal,5,Google Reviews,An absolutely terrific experience with the Lugano Splendide hotel during our mid-Sept 2023 stay.  The location is terrific with great views of the lake and easy walking distance to downtown Lugano.  The breakfast and room service were …
2522,Switzerland,Hotel Splendide Royal,5,Google Reviews,I went with Amex's FHR benefit. Just an amazing experience in every way. Exceptional service and a beautiful view of the lake. Two notes of caution - I think you really need the lake view and that it is worth the extra money to get it - we …
2523,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Elegant and majestic ambiance with exquisite hospitality
Breathtaking views , great location and exceptional service …"
2524,Switzerland,Hotel Splendide Royal,1,Google Reviews,"Horrible experience. This is not a 5 star hotel. Whoever gave the hotel this star rating should be ashamed. They were probably bribed!!! Super dingy and dated and dirty rooms, elevators and corridors. They have extremely misleading names …"
2525,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Lovely hotel and great location facing the lake and a short walk to town — hotel has everything you could want: good views, spa, pool, bar over looking the lake, good restaurant, excellent service. Hope to stay there again soon!"
2526,Switzerland,Hotel Splendide Royal,5,Google Reviews,"What a great experience we had at Splendide Royal.
Excellent location, amazing view, house perfectly maintain and clean, best welcoming from Nicole, Silvia, Filomena, Rafael and each team member.
Service from the heart. 💛 …"
2527,Switzerland,Hotel Splendide Royal,5,Google Reviews,"The hotel was amazing, but the Spa at Splendide Royal in Lugano was incredible. I was very impressed with the highly trained and knowledgeable professional staff. The people working for the Spa area were simply amazing! They were very …"
2528,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Beautiful Easter weekend break from start to finish. Exceptional location right on the lake, 10’ idyllic walk into the Centre. The team of staff throughout were so kind and helpful. They go above and beyond for dogs, leaving little welcome …"
2529,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Lovely hotel with a great staff. They were so nice to our daughter who received a warm welcome and a gift. Would highly recommend this hotel.
Our room had a lovely lake view. Food is great!"
2530,Switzerland,Hotel Splendide Royal,5,Google Reviews,We had a fantastic stay at the hotel. Absolutely brilliant service and attention to detail on multiple fronts.
2531,Switzerland,Hotel Splendide Royal,5,Google Reviews,Had the chance to experience a spa day at Hotel Splendide Royal Lugano and it was definitely an amazing day-getaway. The spa has breathtaking views of the Lugano lake! The sunbathing rooftop/terrace was nothing but spectacular. Definitely …
2532,Switzerland,Hotel Splendide Royal,5,Google Reviews,"Hotel Splendid Royale Lugano is an exquisite gem that combines elegance and charm to provide a truly memorable stay. The aesthetics of the hotel are simply marvelous, showcasing a perfect blend of modern sophistication and timeless luxury. …"
2533,Switzerland,Hotel Splendide Royal,5,Google Reviews,"The hotel is a historical one from 1887 with luxurious rooms and an impressive lobby. The spa has a lake view with indoor pool, sauna and steam bath. They offer facial treatments with Biologique Recherche and during the summer they have a bar 🍸 called La Piazetta with dj in weekends …"
2534,Switzerland,Hotel Splendide Royal,5,Google Reviews,"A fabulous stay, wonderful staff, high quality food, rooms and views. Cannot recommend enough!"
2535,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"
wir kennen das Splendide Royal seit vielen Jahren aus Rom und wollten schon immer mal das Hotel in Lugano kennen lernen. Es war insgesamt ein überwältigendes Erlebnis. Wir sind mit einer unglaublichen Herzlichkeit empfangen worden, es war fast besser, als in der eigenen Familie. Das Hotel hat nach 1.100 km Autofahrt Wünsche von uns vorausgesehen, von denen wir gar nicht wußten, daß wir sie haben. Es war einfach unglaublich kompetent und liebevoll. 

Wir müssen allen Mitarbeitern ganz herzlich danke sagen und wir werden mit Sicherheit zurück kommen.
"
2536,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Hotel veramente splendido !
Staff eccezionale , ogni desiderio è esaudito
Grazie a tutti per la splendida esperienza e speriamo di poter tornare presto per poter soggiornare a lungo , la prossima estate! 

"
2537,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Beautiful hystoric hotel, has a spa with indoor pool, a terace bar and is very close to the city center. 
We eat the club sandwish and the terace and the staff was very friendly and professional. After we enjoy the spa and we choosed to lay down the sun deck where we had a splendide view of Lugano Lake. We got a facial and a massage and the staff was very helpfull in choosing what is best for us. We can’t wait to be back "
2538,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"
Il nostro posto del cuore. Siamo stati la prima volta lo scorso anno. Avendo vissuto a a Lugano ci siamo detti torniamo nel nostro posto del cuore. È stato amore a prima vista. La location, il design, lo staff, il cibo. La spa stupenda, hai la possibilità vivere un attimo di relax oltre ogni aspettativa. La piscina calda che abbiamo utilizzato in una giornata di pioggia con vista lago ! stupendo! Tutto meraviglioso. Torneremo sicuramente prima della fine dell estate 2024! Grazie!!!!!!"
2539,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"
Estuvimos en este fantástico hotel 6 noches.La primera sorpresa fue al llegar,habíamos reservado una Junior suite La vista desde la habitación al lago de Lugano espectacular.Una delicia levantarse cada mañana con una vista así.El desayuno fantástico hay de todo,huevos,fruta,bollería,cereales,fiambres,etc y realmente bueno.Mis hijos comentaron que sobre todo la fruta buenísima,en muchos hoteles la fruta a veces tiene buen aspecto pero luego no sabe bien.El servicio tanto en recepción como en restaurantes inmejorable.
Despues de dos días ya te saludan por la mañana al ir a desayunar por tu nombre.
Una mención también al housekeeping,todo impecable.Tanto la habitación como los baños realmente perfectos.
Experiencia maravillosa, inolvidable, La casa exquisitamente decorada , áreas perfectamente mantenidas, exclusivo, bien ubicado, bordeando el lago, SPA con uso exclusivo para pareja bajo reserva.
Muchisimas gracias Hotel Splendide Royal Lugano por una estancia maravillosa."
2540,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"My stay at the Splendid Royal Lugano was truly exceptional. The spa provided a serene escape that greatly enhanced the overall quality of my stay. The hotel's commitment to sustainability was admirable and evident throughout the stay.. The service at breakfast was impeccable, creating a delightful start to each day. I particularly enjoyed the culinary delights at ""I Due Sud"" restaurant, where the excellent food surpassed my expectations, making my stay truly memorable.. truly recommend this hotel for couples looking for a delightful escape."
2541,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Beautiful Elegant Hotel 
loved my stay at this hotel. A warm welcome, delightful stylish room and comfortable bed with top quality bed linen. The breakfast was a feast for the eye, and so beautifully arranged. Perfect service all round. This hotel should be proud of itself!
 
The attitude of everyone we met working in the hotel was the thing that made the difference. Really friendly, nothing too much trouble and super organised.

The food is outstanding. We had a tasting menu included in our package and it was a real experience. Definitely worth it.
Recommended"
2542,Switzerland,Hotel Splendide Royal,3,Tripadvisor,"Colazione 5/10
Cena 8/10
Massaggi 10/10
Camera 8/10
Nella colazione omelette fredda e cruda, dolci mediocri (unica salvezza waffle e salmone).
Cena ottima, unica pecca acqua 0.75 cl a 10 chf che i camerieri non vedono l'ora di farti terminare rifillando il bicchiere come se non ci fosse un domani.
Massaggi fantastici, camera spaziosa, sufficientemente pulita."
2543,Switzerland,Hotel Splendide Royal,3,Tripadvisor,"Esperienza nella media: alcuni servizi eccellenti, altri mediocri. Di seguito il dettaglio: 

- camera: bellissima e molto spaziosa, si poteva fare meglio sulla pulizia. Un po’ di polvere qua e là. Nota più dolente la prima sera, quando siamo stati invasi da una fortissima puzza di fumo derivante dal pianerottolo e ci è stato detto che in teoria c’è il divieto di fumare ma che gli ospiti in camera poi fanno quello che vogliono. L’ho trovato molto poco rispettoso, soprattutto alla luce delle possibili patologie che vengono peggiorate dal fumo. 

- servizio bar: quasi mezz’ora per un toast (pagato 22 CHF con cotto e formaggio) 

- cena: a parte un iniziale imbarazzo perché sembrava che nessuno sapesse spiegarci il funzionamento della mezza pensione, poi ottima. Un po’ pressanti per far bere, l’acqua Panna 0,75 a 10 CHF la trovo davvero eccessiva. 

- colazione: mediocre. Ampia scelta ma bassa qualità. Nota positiva per il salmone e i waffle. Trovo poco corretto far pagare quasi tutti i piatti caldi anche a chi alloggia in suite, non per una questione economica ma di servizi. 

- SPA: esperienza massaggi stupenda. Piscina bella

Nel complesso: esperienza positiva ma non all’altezza delle aspettative visto il prezzo."
2544,Switzerland,Hotel Splendide Royal,5,Tripadvisor,من أفضل الفنادق خدمة ونظافة و أشكر و مريم على تعاملهم الأكثر من رائع .. من الفنادق التي تستحق الزيارة .. بالنسبة للغرف تتوفر فيها سجادة وهذا بحد ذاته كفيل على إنه مايحسسك بأنك ببلد غير مسلم .. وتعاملهم جدًا راقي و أصنفه من الفنادق التي تستحق الزيارة مرة أخرى 🌸
2545,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Wir haben vor kurzem während unserer Reise durch die Schweiz zwei Nächte in diesem wundervollen Hotel in Lugano verbracht. Das Hotel liegt am Ufer des Luganersees und bietet vom Hotelzimmer aus eine tolle Aussicht auf den See. Das Essen und Frühstück war großartig und der Service sehr gut. Dies ist ein Hotel, das ich wärmstens empfehlen kann."
2546,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Wonderful experience! All people from the staff were very friendly and we had a great room with view at the lake!
Great bed and the bathroom, with bath, was splendid! Dinner in the restaurant was top!
The shuttle brought us back to the station."
2547,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"We had a truly wonderful 3 night stay at this luxurious charming hotel.
We feel it best to conduct this detailed review thus: Reception staff and Concierge: Friendly, helpful and nothing was too much trouble.
We were also given complimentary public transport ticket each for 3 days (which also made you eligible for discounts at some attractions).
Junior Suite: spotlessly clean and immaculate with great service

in the form of spacious wardrobes (with plenty of wooden hangers).Both living room and bedroom had balconies.
Pool and Spa: Simply outstanding with great lake view and once again immaculate. 
Breakfast: A great selection of hot and cold foods with friendly service from the waiting staff.
All in all a superb hotel - why stay anywhere else? Keep it up! We shall definitely we staying here the next time we visit Lugano."
2548,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Très bel hôtel super bien situé avec une direction très à  l ecoute de sa clientèle, un concierge Raphaël fantastique qui est toujours là pour vous rendre service et qui parle un français remarquable ,un accueil au petit déjeuner fabuleux qui est de qualité avec Alfredo et Chirarra très agréables avec la clientèle et très réactifs, votre table est toujours bien soignée, les mets sont de qualité et les chambres sont exceptionnelles avec vue sur le lac ,la salle de qport est très agréable et surtout la piscine est juste fantastique, nous y retournons en décembre car Lugano est magique et cet hôtel est une peure merveille  merci à Mr Rossi pour sa gentillesse et merci à toute l équipe dont les voituriers que je n oublié pas également ils ont toujours un petit mot sympathique aussi ,au plaisir de revenir dans ce magique hôtel."
2549,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Pour les amateurs de Swiss Deluxe Hotels
Des hôtes tels que l’Agha Kan et François Mitterand, Tina Turner et Igor Strawinsky, Sophia Loren et Marcello Mastroianni, Björn Borg et Alain Prost suggèrent que le renom du célèbre hôtel Splendide Royal n’est pas usurpé. C’est depuis cent ans une adresse de premier choix pour les touristes et les personnalités qui y apprécient la détente, partent à la découverte du fascinant paysage tessinois ou souhaitent simplement créer à Lugano des relations d’affaires.

L’hôtel est situé dans le plus beau quartier de Lugano, directement au bord du lac (appelé aussi « Ceresio ») et se démarque par sa solennité ainsi que l’hospitalité personnelle de la famille Naldi. Son histoire remontant à 120 ans, riche de tous ses illustres clients, et l’architecture dans le style Liberty de la Belle Époque créent un cadre romantique.

Accueil attentif. Un charme XIXe infiniment romantique, très éloigné des hôtels modernes et impersonnels.

L'hôtel est magnifique! Les chambre sont haute et le style reste en accord avec L'hôtel. Tout simplement beau. Toujours très propres.

Le personnel est génial. Très accueillant et toujours au petits soins. 

Le petit déjeuné est royal. On y trouve de tout.

Je recommande vivement cet hôtel.

"
2550,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Probably the best Hotel in Ticino!
This stunning Hotel is located with breathtaking views over Lugano!
The view is fantastic , staff out of their league and the rooms just lovely…
Everything in the Hotel is delivered to the highest of standards and with the greatest attention to detail.
We celebrated my inlows 60th birthday there and they were just lovely to them

An experience to cherish for a long time.
"
2551,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Sehr schön eingerichtetes Hotel, an schöner Lage, direkt am See, jedoch durch die Hauptstrasse getrennt. Zimmer war geräumig und sauber und sehr schön eingerichtet. Das Bett war sehr bequem. Frühstück war hervorragend mit einer sehr grossen Auswahl an ganz unterschiedlichen Speisen. Mitarbeiter waren sehr freundlich und vor allem hilfsbereit!"
2552,Switzerland,Hotel Splendide Royal,4,Tripadvisor,"Wunderschönes historisches Hotel im Belle Epoque Stil. Sehr freundliches, hilfsbereites und zuvorkommendes Personal. Schöne, saubere Zimmer, useres war nicht ganz konsequent farblich stimmig. 
Schöner indoor Pool mit Wirlpoolbereich. Sauna, Dampfbad eher etwas klein. 
Restaurants Abends nur mit entsprechender Abendgarderobe / Dresscode."
2553,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Tutta la struttura dell’Hotel Splendide Lugano offre grande conforto e un servizio impeccabile!! La gentilezza e la disponibilità dello staff è lodevole, pulizia al top, SPA molto bella e staff preparatissimo ( massaggi , trattamenti cosmetici) e con piscina. DELIZIOSA cucina. Nel complesso è sempre una bellissima esperienza soggiornarvi ! Bravi!"
2554,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"We are thrilled with the service at this hotel. First of all everybody was very nice and polite. We had an issue with our room, Filomena (at reception desk) solved it right away with a smile. She went the extra mile. We were very much pleased!! What a great service. The Bar is beautiful and the Drinks impeccable. We did not eat at the restaurant, but it is highly rated and must be great. Checking out I wanted to buy one of their fine handsoaps. It was a holiday, but Rafael (also reception desk) called the governesse to find out the price and I could buy it. On top of it the they drove us to the train station for free with their shuttle. Great service!"
2555,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"This was my family's third stay at the Hotel Splendide Royal, and it's always been a positive experience. Our room was spacious with good amenities, the terrace was a lovely place to have a late lunch overlooking the lake, and there is no better club sandwich anywhere in Lugano. The front of house staff  have always been friendly and helpful to us in terms of arranging transportation or diner reservations. The location makes for a lovely walk downtown and back. "
2556,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Abbiamo partecipato al Market Brunch Domenicale. Un’esperienza da non perdere, accoglienza eccezionale , come sempre allo Splendide.
Piatti eccellenti capaci di reinterpretare la tradizione senza stravolgerla. Servizio ottimo: gentile, garbato e disponibile. Location bellissima con vista lungolago. Il menù è ricco di buonissimi piatti e di sorprese. Ogni Franco speso è giustificato Assolutamente consigliato!"
2557,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"The hotel is extremely neat and classy
The room cleaning more than once /day
The spa is amazing
The view is spectacular ( you will just have to hear the cars traffic, since there is a street between the hotel and the lake )
The breakfast was good

Our stay was great overall , special thanks for Filippo ( I wish this is the correct spelling of his name) he was super kind and helpful during our stay"
2558,Switzerland,Hotel Splendide Royal,5,Tripadvisor,"Ich habe sehr gute festes. Kissen erhalten. ich habe gut geschlafen.
Die Decken waren etwas zu wenig warm. Und es waren keine separate 
Decken  zur Verfügung. die Beleuchtung sollte einfacher sein. 
die Lichtschalter neben den Betten sollten besser erreichert werden in der 
Dunkelheit.
"
2559,Switzerland,Hotel Splendide Royal,4,Tripadvisor,"Abbiamo partecipato al brunch d’autunno. Il servizio era un po’ caotico e poco organizzato, la cameriera portava via i piatti non ancora mangiati, alla richiesta di portare il sale lo ha servito lei stessa sulla mia pietanza, ci siamo arrangiati a trovare noi dove prendere caffè e dolci viste le mancanti spiegazioni. Per 98.- c’era una scelta buona di pietanze calde e fredde, tra cui ostriche a chi piacciono, non venivano servite uova di nessun tipo ne burro o altre specialità tipiche della colazione. Le bibite non erano incluse (nemmeno l’acqua!) e non c’erano spremute. Con tanti buoni brunch a prezzi più abbordabili e con bibite incluse nel luganese e dintorni non torneremo."
2560,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Went here this summer for a nice dinner. Service was immaculate, we had a very skilled waiter who was an expert at decanting wine, and the servers were all very friendly. Food was very delicious. After our dinner, we headed to the cigar …"
2561,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"A beautiful snowy day in zurich!
This is the perfect spot to have a drink inside or out.
The staff was wonderful and knowledgeable of the area. …"
2562,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,4,Google Reviews,Nice cafe outside of the hotel. As you can expect being located right in the middle of Zurich prices are high but quality of food and drinks is excellent. Good shade coverage on the most part. I was advised the meatballs would be around 20 …
2563,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Can only talk about the restaurant, not the hotel. Been here more than once, usually with a larger group so I expect the food to be even better outside of events. …"
2564,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"My stay at Hotel Storchen Zürich was a delightful experience. The location is simply magnificent, right in the heart of the historical city, and some premium rooms offer views of the river and the lake. Moreover, the hotel has recently been …"
2565,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"If you’re looking for a boutique hotel in the heart of Zurich look no further. This is a stellar location, the rooms are lovely, the service is above and beyond. The view is amazing (see pics attached for view from our room) and drinks on the veranda are a must. Enjoyed every minute of our stay!"
2566,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Very nice hotel, right into the heart of Zurich. Everything was smooth, the rooms are very clean and the hotel staff helpful.
The breakfast as well, very good and I recommend the terrace if the weather …"
2567,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Just been here for some drinks but the location is incredible. Located right next to river. The service was super friendly and forthcoming. It's a bit pricey but absolutely adequate for the location and service.
Will come again and tell my friends about this super cool place."
2568,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"This is my favorite place to stay in Zurich.   The entire staff is amazing.   The rooms are spacious.  The location is close to everything.   Pricey, yes, but worth every penny!"
2569,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,Great hotel with a fantastic view of the city and perfect location to explore Zurich. The staff was very courteous and attentive and their breakfast balcony has an amazing view. Their rooftop bar is worth exploring as well.
2570,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Stayed for 3 nights. Very satisfied from everything. The location, the staff the room. All was great. The wall plugs in  hotel are updated with type usb and type c which were great for charging my phone and other accessories."
2571,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"It's just one of the most beautiful spots in the Zürich I must say!!
Service was super friendly and professional!!
Our waitresses Maria gave us excellent suggestions about wine and what goes well with what we ordered!! View just stunning!!💪❤️‍🔥 …"
2572,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"This is a beautiful, luxurious hotel right in the heart of Zurich. It was such a treat to stay here, to enjoy the restaurant and rooftop bar, and views of the river from our room. The bed was extremely comfortable as it included a remote to …"
2573,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,A very nice bar on Bahnhofstrasse in the middle of Zurich is in the Hotel Storchen. Very nice ambience directly on the Limmat with a view of the city center. Very friendly staff and many drinks as well as small treats up to menus. What you get served here is always top class.
2574,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,1,Google Reviews,Stayed here as an AMEX member as this is a FHR hotel and I was extremely disappointed. This was our least favorite hotel during our 9 day trip in Switzerland. Front desk reception was so unkind and unfriendly. Rooms are way smaller in …
2575,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,2,Google Reviews,"ittle of freedom. The manager or the captain came to ask me to
Get my leg down from a patio chair . I just was putting it like I show in the pic to protect my satchel from all the people pass by the alley and don’t want to …"
2576,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"The location is amazing, the service is INCREDIBLE! The employees are all friendly & always willing to help you with whatever you need. Loved my stay at the Storchen. Would definitely recommend this hotel to everyone."
2577,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"What a wonderful experience. The service, room, amenities, food, property, location are all five stars. The rooftop bar is the best view in the city and as a guest you get priority access. The breakfast Buffett was filled with fresh, …"
2578,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"I absolutely believe that The Storchen is the best hotel in all of Zurich. We stayed here for part of our honeymoon, and it was the best part of our trip because of how beautiful, inviting, unique, luxurious, and perfectly located this …"
2579,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Love The Nest rooftop bar at the hotel!

Loved the stunning city view of Zurich, have not found better one without having …"
2580,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Nice Spot to have a coffee or Champagne with an amazing view, vis a vis with the Grossmunster and in the middle of city. Very romantic corner and the staff is really kind."
2581,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,3.5,Google Reviews,"The location is really great and it is built by the river, but the price of RMB6000+ for a bowl is really not worth it. Friends who have money but no place and want to pretend don’t mind being one**"
2582,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,4,Google Reviews,Perfectly located in the center of the city this beautiful restaurant is very well kept and has an incredible view over the Limat. …
2583,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"Had a fantastic lunch here.
The waitress Sofia was absolutely the best and really looked after us."
2584,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"This is pretty expensive restaurant, typically busy (as there are not so many tables, especially when it is cold and terrace is closed). We dined there twice and it was always high quality exquisite dishes with excellent service. And amazing view, the best in the city. I x Elke the restaurant for a special occasion."
2585,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,3,Google Reviews,Used to be great but slipping. Had lunch there and the house ice tea which was supposed to be unsweetened had tons of sugar in it and more gravely the chicken that came with the Caesar sallad was severely under-cooked which is a health …
2586,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,"The menu at the restaurant is a delicious fusion of traditional Swiss and contemporary European cuisine. The dishes are beautifully presented, making for a pleasant culinary experience. …"
2587,Switzerland,Storchen Zurich - Lifestyle Boutique Hotel,5,Google Reviews,It is a wonderful hotel. Probably my favorite in the world. We visited 15 years ago and couldn't wait to return. It lived up to all of our expectations. The morning breakfast is so special sitting next to the river watching the swans.
